J1 [rad],J2 [rad],J3 [rad],J4 [rad],J5 [rad],J6 [rad],,Electrical Power [W],,J1 [W], J2 [W],J3 [W],J4 [W],J5 [W],J6 [W]
2.287079452,-0.189724271,0.627595964,0,2.00866453,2.287079452,,15.91882416,,6.69E-33,15.61638593,0.228184404,0.074253831,6.00E-12,0
2.287079452,-0.189724271,0.627595964,0,2.00866453,2.287079452,,15.91882416,,6.69E-33,15.61638593,0.228184404,0.074253831,6.00E-12,0
2.287079452,-0.189724271,0.627595964,0,2.00866453,2.287079452,,15.91882416,,6.69E-33,15.61638593,0.228184404,0.074253831,6.00E-12,0
2.287079452,-0.189724271,0.627595964,0,2.00866453,2.287079452,,15.91882416,,6.69E-33,15.61638593,0.228184404,0.074253831,6.00E-12,0
2.287079452,-0.189724271,0.627595964,0,2.00866453,2.287079452,,15.91882416,,6.69E-33,15.61638593,0.228184404,0.074253831,6.00E-12,0
2.287079452,-0.189724271,0.627595964,0,2.00866453,2.287079452,,15.91882416,,6.69E-33,15.61638593,0.228184404,0.074253831,6.00E-12,0
2.287079452,-0.189724271,0.627595964,0,2.00866453,2.287079452,,15.91882416,,6.69E-33,15.61638593,0.228184404,0.074253831,6.00E-12,0
2.287079452,-0.189724271,0.627595964,0,2.00866453,2.287079452,,15.91882416,,6.69E-33,15.61638593,0.228184404,0.074253831,6.00E-12,0
2.287079452,-0.189724271,0.627595964,0,2.00866453,2.287079452,,15.91882416,,6.69E-33,15.61638593,0.228184404,0.074253831,6.00E-12,0
2.287079452,-0.189724271,0.627595964,0,2.00866453,2.287079452,,15.91882416,,6.69E-33,15.61638593,0.228184404,0.074253831,6.00E-12,0
2.287079452,-0.189724271,0.627595964,0,2.00866453,2.287079452,,15.91882416,,6.69E-33,15.61638593,0.228184404,0.074253831,6.00E-12,0
2.287079452,-0.189724271,0.627595964,0,2.00866453,2.287079452,,15.91882416,,6.69E-33,15.61638593,0.228184404,0.074253831,6.00E-12,0
2.287079452,-0.189724271,0.627595964,0,2.00866453,2.287079452,,15.91882416,,6.69E-33,15.61638593,0.228184404,0.074253831,6.00E-12,0
2.287079452,-0.189724271,0.627595964,0,2.00866453,2.287079452,,15.91882416,,6.69E-33,15.61638593,0.228184404,0.074253831,6.00E-12,0
2.287079452,-0.189724271,0.627595964,0,2.00866453,2.287079452,,15.91882416,,6.69E-33,15.61638593,0.228184404,0.074253831,6.00E-12,0
2.287079452,-0.189724271,0.627595964,0,2.00866453,2.287079452,,15.91882416,,6.69E-33,15.61638593,0.228184404,0.074253831,6.00E-12,0
2.287079452,-0.189724271,0.627595964,0,2.00866453,2.287079452,,15.91882416,,6.69E-33,15.61638593,0.228184404,0.074253831,6.00E-12,0
2.287079452,-0.189724271,0.627595964,0,2.00866453,2.287079452,,15.91882416,,6.69E-33,15.61638593,0.228184404,0.074253831,6.00E-12,0
2.287079452,-0.189724271,0.627595964,0,2.00866453,2.287079452,,15.91882416,,6.69E-33,15.61638593,0.228184404,0.074253831,6.00E-12,0
2.287079452,-0.189724271,0.627595964,0,2.00866453,2.287079452,,15.91882416,,6.69E-33,15.61638593,0.228184404,0.074253831,6.00E-12,0
2.287079452,-0.189724271,0.627595964,0,2.00866453,2.287079452,,15.91882416,,6.69E-33,15.61638593,0.228184404,0.074253831,6.00E-12,0
2.287079452,-0.189724271,0.627595964,0,2.00866453,2.287079452,,15.91882416,,6.69E-33,15.61638593,0.228184404,0.074253831,6.00E-12,0
2.287079452,-0.189724271,0.627595964,0,2.00866453,2.287079452,,15.91882416,,6.69E-33,15.61638593,0.228184404,0.074253831,6.00E-12,0
2.287079452,-0.189724271,0.627595964,0,2.00866453,2.287079452,,15.91882416,,6.69E-33,15.61638593,0.228184404,0.074253831,6.00E-12,0
2.287079452,-0.189724271,0.627595964,0,2.00866453,2.287079452,,15.91882416,,6.69E-33,15.61638593,0.228184404,0.074253831,6.00E-12,0
2.287079452,-0.189724271,0.627595964,0,2.00866453,2.287079452,,15.91882416,,6.69E-33,15.61638593,0.228184404,0.074253831,6.00E-12,0
2.287079452,-0.189724271,0.627595964,0,2.00866453,2.287079452,,15.91882416,,6.69E-33,15.61638593,0.228184404,0.074253831,6.00E-12,0
2.287079452,-0.189724271,0.627595964,0,2.00866453,2.287079452,,15.91882416,,6.69E-33,15.61638593,0.228184404,0.074253831,6.00E-12,0
2.287079452,-0.189724271,0.627595964,0,2.00866453,2.287079452,,15.91882416,,6.69E-33,15.61638593,0.228184404,0.074253831,6.00E-12,0
2.287079452,-0.189724271,0.627595964,0,2.00866453,2.287079452,,15.91882416,,6.69E-33,15.61638593,0.228184404,0.074253831,6.00E-12,0
2.287079452,-0.189724271,0.627595964,0,2.00866453,2.287079452,,15.91882416,,6.69E-33,15.61638593,0.228184404,0.074253831,6.00E-12,0
2.287079452,-0.189724271,0.627595964,0,2.00866453,2.287079452,,15.91882416,,6.69E-33,15.61638593,0.228184404,0.074253831,6.00E-12,0
2.287079452,-0.189724271,0.627595964,0,2.00866453,2.287079452,,15.91882416,,6.69E-33,15.61638593,0.228184404,0.074253831,6.00E-12,0
2.287079452,-0.189724271,0.627595964,0,2.00866453,2.287079452,,15.91882416,,6.69E-33,15.61638593,0.228184404,0.074253831,6.00E-12,0
2.287079452,-0.189724271,0.627595964,0,2.00866453,2.287079452,,15.91882416,,6.69E-33,15.61638593,0.228184404,0.074253831,6.00E-12,0
2.287079452,-0.189724271,0.627595964,0,2.00866453,2.287079452,,15.91882416,,6.69E-33,15.61638593,0.228184404,0.074253831,6.00E-12,0
2.287079452,-0.189724271,0.627595964,0,2.00866453,2.287079452,,15.91882416,,6.69E-33,15.61638593,0.228184404,0.074253831,6.00E-12,0
2.287079452,-0.189724271,0.627595964,0,2.00866453,2.287079452,,15.91882416,,6.69E-33,15.61638593,0.228184404,0.074253831,6.00E-12,0
2.287079452,-0.189724271,0.627595964,0,2.00866453,2.287079452,,15.91882416,,6.69E-33,15.61638593,0.228184404,0.074253831,6.00E-12,0
2.287079452,-0.189724271,0.627595964,0,2.00866453,2.287079452,,15.91882416,,6.69E-33,15.61638593,0.228184404,0.074253831,6.00E-12,0
2.287079452,-0.189724271,0.627595964,0,2.00866453,2.287079452,,15.91882416,,6.69E-33,15.61638593,0.228184404,0.074253831,6.00E-12,0
2.287079452,-0.189724271,0.627595964,0,2.00866453,2.287079452,,15.91882416,,6.69E-33,15.61638593,0.228184404,0.074253831,6.00E-12,0
2.287079452,-0.189724271,0.627595964,0,2.00866453,2.287079452,,15.91882416,,6.69E-33,15.61638593,0.228184404,0.074253831,6.00E-12,0
2.287079452,-0.189724271,0.627595964,0,2.00866453,2.287079452,,15.91882416,,6.69E-33,15.61638593,0.228184404,0.074253831,6.00E-12,0
2.287079452,-0.189724271,0.627595964,0,2.00866453,2.287079452,,15.91882416,,6.69E-33,15.61638593,0.228184404,0.074253831,6.00E-12,0
2.287079452,-0.189724271,0.627595964,0,2.00866453,2.287079452,,15.91882416,,6.69E-33,15.61638593,0.228184404,0.074253831,6.00E-12,0
2.287079452,-0.189724271,0.627595964,0,2.00866453,2.287079452,,15.91882416,,6.69E-33,15.61638593,0.228184404,0.074253831,6.00E-12,0
2.287079452,-0.189724271,0.627595964,0,2.00866453,2.287079452,,15.91882416,,6.69E-33,15.61638593,0.228184404,0.074253831,6.00E-12,0
2.287079452,-0.189724271,0.627595964,0,2.00866453,2.287079452,,15.91882416,,6.69E-33,15.61638593,0.228184404,0.074253831,6.00E-12,0
2.287079452,-0.189724271,0.627595964,0,2.00866453,2.287079452,,15.91882416,,6.69E-33,15.61638593,0.228184404,0.074253831,6.00E-12,0
2.287079452,-0.189724271,0.627595964,0,2.00866453,2.287079452,,15.91882416,,6.69E-33,15.61638593,0.228184404,0.074253831,6.00E-12,0
2.287079452,-0.189724271,0.627595964,0,2.00866453,2.287079452,,15.91882416,,6.69E-33,15.61638593,0.228184404,0.074253831,6.00E-12,0
2.287079452,-0.189724271,0.627595964,0,2.00866453,2.287079452,,15.91882416,,6.69E-33,15.61638593,0.228184404,0.074253831,6.00E-12,0
2.287079452,-0.189724271,0.627595964,0,2.00866453,2.287079452,,15.91882416,,6.69E-33,15.61638593,0.228184404,0.074253831,6.00E-12,0
2.287079452,-0.189724271,0.627595964,0,2.00866453,2.287079452,,15.91882416,,6.69E-33,15.61638593,0.228184404,0.074253831,6.00E-12,0
2.287079452,-0.189724271,0.627595964,0,2.00866453,2.287079452,,15.91882416,,6.69E-33,15.61638593,0.228184404,0.074253831,6.00E-12,0
2.287079452,-0.189724271,0.627595964,0,2.00866453,2.287079452,,15.91882416,,6.69E-33,15.61638593,0.228184404,0.074253831,6.00E-12,0
2.287079452,-0.189724271,0.627595964,0,2.00866453,2.287079452,,15.91882416,,6.69E-33,15.61638593,0.228184404,0.074253831,6.00E-12,0
2.287079452,-0.189724271,0.627595964,0,2.00866453,2.287079452,,15.91882416,,6.69E-33,15.61638593,0.228184404,0.074253831,6.00E-12,0
2.287079452,-0.189724271,0.627595964,0,2.00866453,2.287079452,,15.91882416,,6.69E-33,15.61638593,0.228184404,0.074253831,6.00E-12,0
2.287079452,-0.189724271,0.627595964,0,2.00866453,2.287079452,,15.91882416,,6.69E-33,15.61638593,0.228184404,0.074253831,6.00E-12,0
2.287079452,-0.189724271,0.627595964,0,2.00866453,2.287079452,,15.91882416,,6.69E-33,15.61638593,0.228184404,0.074253831,6.00E-12,0
2.287079452,-0.189724271,0.627595964,0,2.00866453,2.287079452,,15.91882416,,6.69E-33,15.61638593,0.228184404,0.074253831,6.00E-12,0
2.287079452,-0.189724271,0.627595964,0,2.00866453,2.287079452,,15.91882416,,6.69E-33,15.61638593,0.228184404,0.074253831,6.00E-12,0
2.287079452,-0.189724271,0.627595964,0,2.00866453,2.287079452,,15.91882416,,6.69E-33,15.61638593,0.228184404,0.074253831,6.00E-12,0
2.287079452,-0.189724271,0.627595964,0,2.00866453,2.287079452,,15.91882416,,6.69E-33,15.61638593,0.228184404,0.074253831,6.00E-12,0
2.287079452,-0.189724271,0.627595964,0,2.00866453,2.287079452,,15.91882416,,6.69E-33,15.61638593,0.228184404,0.074253831,6.00E-12,0
2.287079452,-0.189724271,0.627595964,0,2.00866453,2.287079452,,15.91882416,,6.69E-33,15.61638593,0.228184404,0.074253831,6.00E-12,0
2.287079452,-0.189724271,0.627595964,0,2.00866453,2.287079452,,15.91882416,,6.69E-33,15.61638593,0.228184404,0.074253831,6.00E-12,0
2.287079452,-0.189724271,0.627595964,0,2.00866453,2.287079452,,15.91882416,,6.69E-33,15.61638593,0.228184404,0.074253831,6.00E-12,0
2.287079452,-0.189724271,0.627595964,0,2.00866453,2.287079452,,15.91882416,,6.69E-33,15.61638593,0.228184404,0.074253831,6.00E-12,0
2.287079452,-0.189724271,0.627595964,0,2.00866453,2.287079452,,15.91882416,,6.69E-33,15.61638593,0.228184404,0.074253831,6.00E-12,0
2.287079452,-0.189724271,0.627595964,0,2.00866453,2.287079452,,15.91882416,,6.69E-33,15.61638593,0.228184404,0.074253831,6.00E-12,0
2.287079452,-0.189724271,0.627595964,0,2.00866453,2.287079452,,15.91882416,,6.69E-33,15.61638593,0.228184404,0.074253831,6.00E-12,0
2.287079452,-0.189724271,0.627595964,0,2.00866453,2.287079452,,15.91882416,,6.69E-33,15.61638593,0.228184404,0.074253831,6.00E-12,0
2.287079452,-0.189724271,0.627595964,0,2.00866453,2.287079452,,15.91882416,,6.69E-33,15.61638593,0.228184404,0.074253831,6.00E-12,0
2.287079452,-0.189724271,0.627595964,0,2.00866453,2.287079452,,15.91882416,,6.69E-33,15.61638593,0.228184404,0.074253831,6.00E-12,0
2.287079452,-0.189724271,0.627595964,0,2.00866453,2.287079452,,15.91882416,,6.69E-33,15.61638593,0.228184404,0.074253831,6.00E-12,0
2.287079452,-0.189724271,0.627595964,0,2.00866453,2.287079452,,15.91882416,,6.69E-33,15.61638593,0.228184404,0.074253831,6.00E-12,0
2.287079452,-0.189724271,0.627595964,0,2.00866453,2.287079452,,15.91882416,,6.69E-33,15.61638593,0.228184404,0.074253831,6.00E-12,0
2.287079452,-0.189724271,0.627595964,0,2.00866453,2.287079452,,15.91882416,,6.69E-33,15.61638593,0.228184404,0.074253831,6.00E-12,0
2.287079452,-0.189724271,0.627595964,0,2.00866453,2.287079452,,15.91882416,,6.69E-33,15.61638593,0.228184404,0.074253831,6.00E-12,0
2.287079452,-0.189724271,0.627595964,0,2.00866453,2.287079452,,15.91882416,,6.69E-33,15.61638593,0.228184404,0.074253831,6.00E-12,0
2.287079452,-0.189724271,0.627595964,0,2.00866453,2.287079452,,15.91882416,,6.69E-33,15.61638593,0.228184404,0.074253831,6.00E-12,0
2.287079452,-0.189724271,0.627595964,0,2.00866453,2.287079452,,15.91882416,,6.69E-33,15.61638593,0.228184404,0.074253831,6.00E-12,0
2.287079452,-0.189724271,0.627595964,0,2.00866453,2.287079452,,15.91882416,,6.69E-33,15.61638593,0.228184404,0.074253831,6.00E-12,0
2.287079452,-0.189724271,0.627595964,0,2.00866453,2.287079452,,15.91882416,,6.69E-33,15.61638593,0.228184404,0.074253831,6.00E-12,0
2.287079452,-0.189724271,0.627595964,0,2.00866453,2.287079452,,15.91882416,,6.69E-33,15.61638593,0.228184404,0.074253831,6.00E-12,0
2.287079452,-0.189724271,0.627595964,0,2.00866453,2.287079452,,15.91882416,,6.69E-33,15.61638593,0.228184404,0.074253831,6.00E-12,0
2.287079452,-0.189724271,0.627595964,0,2.00866453,2.287079452,,15.91882416,,6.69E-33,15.61638593,0.228184404,0.074253831,6.00E-12,0
2.287079452,-0.189724271,0.627595964,0,2.00866453,2.287079452,,15.91882416,,6.69E-33,15.61638593,0.228184404,0.074253831,6.00E-12,0
2.287079452,-0.189724271,0.627595964,0,2.00866453,2.287079452,,15.91882416,,6.69E-33,15.61638593,0.228184404,0.074253831,6.00E-12,0
2.287079452,-0.189724271,0.627595964,0,2.00866453,2.287079452,,15.91882416,,6.69E-33,15.61638593,0.228184404,0.074253831,6.00E-12,0
2.287079452,-0.189724271,0.627595964,0,2.00866453,2.287079452,,15.91882416,,6.69E-33,15.61638593,0.228184404,0.074253831,6.00E-12,0
2.287079452,-0.189724271,0.627595964,0,2.00866453,2.287079452,,15.91882416,,6.69E-33,15.61638593,0.228184404,0.074253831,6.00E-12,0
2.287079452,-0.189724271,0.627595964,0,2.00866453,2.287079452,,15.91882416,,6.69E-33,15.61638593,0.228184404,0.074253831,6.00E-12,0
2.287079452,-0.189724271,0.627595964,0,2.00866453,2.287079452,,15.91882416,,6.69E-33,15.61638593,0.228184404,0.074253831,6.00E-12,0
2.287079452,-0.189724271,0.627595964,0,2.00866453,2.287079452,,15.91882416,,6.69E-33,15.61638593,0.228184404,0.074253831,6.00E-12,0
2.287079452,-0.189724271,0.627595964,0,2.00866453,2.287079452,,15.91882416,,6.69E-33,15.61638593,0.228184404,0.074253831,6.00E-12,0
2.287079452,-0.189724271,0.627595964,0,2.00866453,2.287079452,,15.91882416,,6.69E-33,15.61638593,0.228184404,0.074253831,6.00E-12,0
2.287079452,-0.189724271,0.627595964,0,2.00866453,2.287079452,,15.91882416,,6.69E-33,15.61638593,0.228184404,0.074253831,6.00E-12,0
2.287079452,-0.189724271,0.627595964,0,2.00866453,2.287079452,,15.91882416,,6.69E-33,15.61638593,0.228184404,0.074253831,6.00E-12,0
2.287079452,-0.189724271,0.627595964,0,2.00866453,2.287079452,,15.91882416,,6.69E-33,15.61638593,0.228184404,0.074253831,6.00E-12,0
2.287079452,-0.189724271,0.627595964,0,2.00866453,2.287079452,,15.91882416,,6.69E-33,15.61638593,0.228184404,0.074253831,6.00E-12,0
2.287079452,-0.189724271,0.627595964,0,2.00866453,2.287079452,,15.91882416,,6.69E-33,15.61638593,0.228184404,0.074253831,6.00E-12,0
2.287079452,-0.189724271,0.627595964,0,2.00866453,2.287079452,,15.91882416,,6.69E-33,15.61638593,0.228184404,0.074253831,6.00E-12,0
2.287079452,-0.189724271,0.627595964,0,2.00866453,2.287079452,,15.91882416,,6.69E-33,15.61638593,0.228184404,0.074253831,6.00E-12,0
2.287079452,-0.189724271,0.627595964,0,2.00866453,2.287079452,,15.91882416,,6.69E-33,15.61638593,0.228184404,0.074253831,6.00E-12,0
2.287079452,-0.189724271,0.627595964,0,2.00866453,2.287079452,,15.91882416,,6.69E-33,15.61638593,0.228184404,0.074253831,6.00E-12,0
2.287079452,-0.189724271,0.627595964,0,2.00866453,2.287079452,,15.91882416,,6.69E-33,15.61638593,0.228184404,0.074253831,6.00E-12,0
2.287079452,-0.189724271,0.627595964,0,2.00866453,2.287079452,,15.91882416,,6.69E-33,15.61638593,0.228184404,0.074253831,6.00E-12,0
2.287079452,-0.189724271,0.627595964,0,2.00866453,2.287079452,,15.91882416,,6.69E-33,15.61638593,0.228184404,0.074253831,6.00E-12,0
2.287079452,-0.189724271,0.627595964,0,2.00866453,2.287079452,,15.91882416,,6.69E-33,15.61638593,0.228184404,0.074253831,6.00E-12,0
2.287079452,-0.189724271,0.627595964,0,2.00866453,2.287079452,,15.91882416,,6.69E-33,15.61638593,0.228184404,0.074253831,6.00E-12,0
2.287079452,-0.189724271,0.627595964,0,2.00866453,2.287079452,,15.91882416,,6.69E-33,15.61638593,0.228184404,0.074253831,6.00E-12,0
2.287079452,-0.189724271,0.627595964,0,2.00866453,2.287079452,,15.91882416,,6.69E-33,15.61638593,0.228184404,0.074253831,6.00E-12,0
2.287079452,-0.189724271,0.627595964,0,2.00866453,2.287079452,,15.91882416,,6.69E-33,15.61638593,0.228184404,0.074253831,6.00E-12,0
2.287079452,-0.189724271,0.627595964,0,2.00866453,2.287079452,,15.91882416,,6.69E-33,15.61638593,0.228184404,0.074253831,6.00E-12,0
2.287079452,-0.189724271,0.627595964,0,2.00866453,2.287079452,,15.91882416,,6.69E-33,15.61638593,0.228184404,0.074253831,6.00E-12,0
2.287079452,-0.189724271,0.627595964,0,2.00866453,2.287079452,,15.91882416,,6.69E-33,15.61638593,0.228184404,0.074253831,6.00E-12,0
2.287079452,-0.189724271,0.627595964,0,2.00866453,2.287079452,,15.91882416,,6.69E-33,15.61638593,0.228184404,0.074253831,6.00E-12,0
2.287079452,-0.189724271,0.627595964,0,2.00866453,2.287079452,,15.91882416,,6.69E-33,15.61638593,0.228184404,0.074253831,6.00E-12,0
2.287079452,-0.189724271,0.627595964,0,2.00866453,2.287079452,,15.91882416,,6.69E-33,15.61638593,0.228184404,0.074253831,6.00E-12,0
2.287079452,-0.189724271,0.627595964,0,2.00866453,2.287079452,,15.91882416,,6.69E-33,15.61638593,0.228184404,0.074253831,6.00E-12,0
2.287079452,-0.189724271,0.627595964,0,2.00866453,2.287079452,,15.91882416,,6.69E-33,15.61638593,0.228184404,0.074253831,6.00E-12,0
2.287079452,-0.189724271,0.627595964,0,2.00866453,2.287079452,,15.91882416,,6.69E-33,15.61638593,0.228184404,0.074253831,6.00E-12,0
2.287079452,-0.189724271,0.627595964,0,2.00866453,2.287079452,,15.91882416,,6.69E-33,15.61638593,0.228184404,0.074253831,6.00E-12,0
2.287079452,-0.189724271,0.627595964,0,2.00866453,2.287079452,,15.91882416,,6.69E-33,15.61638593,0.228184404,0.074253831,6.00E-12,0
2.287079452,-0.189724271,0.627595964,0,2.00866453,2.287079452,,15.91882416,,6.69E-33,15.61638593,0.228184404,0.074253831,6.00E-12,0
2.287079452,-0.189724271,0.627595964,0,2.00866453,2.287079452,,15.91882416,,6.69E-33,15.61638593,0.228184404,0.074253831,6.00E-12,0
2.287079452,-0.189724271,0.627595964,0,2.00866453,2.287079452,,15.91882416,,6.69E-33,15.61638593,0.228184404,0.074253831,6.00E-12,0
2.287079452,-0.189724271,0.627595964,0,2.00866453,2.287079452,,15.91882416,,6.69E-33,15.61638593,0.228184404,0.074253831,6.00E-12,0
2.287079452,-0.189724271,0.627595964,0,2.00866453,2.287079452,,15.91882416,,6.69E-33,15.61638593,0.228184404,0.074253831,6.00E-12,0
2.287079452,-0.189724271,0.627595964,0,2.00866453,2.287079452,,15.91882416,,6.69E-33,15.61638593,0.228184404,0.074253831,6.00E-12,0
2.287079452,-0.189724271,0.627595964,0,2.00866453,2.287079452,,15.91882416,,6.69E-33,15.61638593,0.228184404,0.074253831,6.00E-12,0
2.287079452,-0.189724271,0.627595964,0,2.00866453,2.287079452,,15.91882416,,6.69E-33,15.61638593,0.228184404,0.074253831,6.00E-12,0
2.287079452,-0.189724271,0.627595964,0,2.00866453,2.287079452,,15.91882416,,6.69E-33,15.61638593,0.228184404,0.074253831,6.00E-12,0
2.287079452,-0.189724271,0.627595964,0,2.00866453,2.287079452,,15.91882416,,6.69E-33,15.61638593,0.228184404,0.074253831,6.00E-12,0
2.287079452,-0.189724271,0.627595964,0,2.00866453,2.287079452,,15.91882416,,6.69E-33,15.61638593,0.228184404,0.074253831,6.00E-12,0
2.287079452,-0.189724271,0.627595964,0,2.00866453,2.287079452,,15.91882416,,6.69E-33,15.61638593,0.228184404,0.074253831,6.00E-12,0
2.287079452,-0.189724271,0.627595964,0,2.00866453,2.287079452,,15.91882416,,6.69E-33,15.61638593,0.228184404,0.074253831,6.00E-12,0
2.287079452,-0.189724271,0.627595964,0,2.00866453,2.287079452,,15.91882416,,6.69E-33,15.61638593,0.228184404,0.074253831,6.00E-12,0
2.287079452,-0.189724271,0.627595964,0,2.00866453,2.287079452,,15.91882416,,6.69E-33,15.61638593,0.228184404,0.074253831,6.00E-12,0
2.287079452,-0.189724271,0.627595964,0,2.00866453,2.287079452,,15.91882416,,6.69E-33,15.61638593,0.228184404,0.074253831,6.00E-12,0
2.287079452,-0.189724271,0.627595964,0,2.00866453,2.287079452,,15.91882416,,6.69E-33,15.61638593,0.228184404,0.074253831,6.00E-12,0
2.287079452,-0.189724271,0.627595964,0,2.00866453,2.287079452,,15.91882416,,6.69E-33,15.61638593,0.228184404,0.074253831,6.00E-12,0
2.287079452,-0.189724271,0.627595964,0,2.00866453,2.287079452,,15.91882416,,6.69E-33,15.61638593,0.228184404,0.074253831,6.00E-12,0
2.287079452,-0.189724271,0.627595964,0,2.00866453,2.287079452,,15.91882416,,6.69E-33,15.61638593,0.228184404,0.074253831,6.00E-12,0
2.287079452,-0.189724271,0.627595964,0,2.00866453,2.287079452,,15.91882416,,6.69E-33,15.61638593,0.228184404,0.074253831,6.00E-12,0
2.287079452,-0.189724271,0.627595964,0,2.00866453,2.287079452,,15.91882416,,6.69E-33,15.61638593,0.228184404,0.074253831,6.00E-12,0
2.287079452,-0.189724271,0.627595964,0,2.00866453,2.287079452,,15.91882416,,6.69E-33,15.61638593,0.228184404,0.074253831,6.00E-12,0
2.287079452,-0.189724271,0.627595964,0,2.00866453,2.287079452,,15.91882416,,6.69E-33,15.61638593,0.228184404,0.074253831,6.00E-12,0
2.287079452,-0.189724271,0.627595964,0,2.00866453,2.287079452,,15.91882416,,6.69E-33,15.61638593,0.228184404,0.074253831,6.00E-12,0
2.287079452,-0.189724271,0.627595964,0,2.00866453,2.287079452,,15.91882416,,6.69E-33,15.61638593,0.228184404,0.074253831,6.00E-12,0
2.287079452,-0.189724271,0.627595964,0,2.00866453,2.287079452,,15.91882416,,6.69E-33,15.61638593,0.228184404,0.074253831,6.00E-12,0
2.287079452,-0.189724271,0.627595964,0,2.00866453,2.287079452,,15.91882416,,6.69E-33,15.61638593,0.228184404,0.074253831,6.00E-12,0
2.287079452,-0.189724271,0.627595964,0,2.00866453,2.287079452,,15.91882416,,6.69E-33,15.61638593,0.228184404,0.074253831,6.00E-12,0
2.287079452,-0.189724271,0.627595964,0,2.00866453,2.287079452,,15.91882416,,6.69E-33,15.61638593,0.228184404,0.074253831,6.00E-12,0
2.287079452,-0.189724271,0.627595964,0,2.00866453,2.287079452,,15.91882416,,6.69E-33,15.61638593,0.228184404,0.074253831,6.00E-12,0
2.287079452,-0.189724271,0.627595964,0,2.00866453,2.287079452,,15.91882416,,6.69E-33,15.61638593,0.228184404,0.074253831,6.00E-12,0
2.287079452,-0.189724271,0.627595964,0,2.00866453,2.287079452,,15.91882416,,6.69E-33,15.61638593,0.228184404,0.074253831,6.00E-12,0
2.287079452,-0.189724271,0.627595964,0,2.00866453,2.287079452,,15.91882416,,6.69E-33,15.61638593,0.228184404,0.074253831,6.00E-12,0
2.287079452,-0.189724271,0.627595964,0,2.00866453,2.287079452,,15.91882416,,6.69E-33,15.61638593,0.228184404,0.074253831,6.00E-12,0
2.287079452,-0.189724271,0.627595964,0,2.00866453,2.287079452,,15.91882416,,6.69E-33,15.61638593,0.228184404,0.074253831,6.00E-12,0
2.287079452,-0.189724271,0.627595964,0,2.00866453,2.287079452,,15.91882416,,6.69E-33,15.61638593,0.228184404,0.074253831,6.00E-12,0
2.287079452,-0.189724271,0.627595964,0,2.00866453,2.287079452,,15.91882416,,6.69E-33,15.61638593,0.228184404,0.074253831,6.00E-12,0
2.287079452,-0.189724271,0.627595964,0,2.00866453,2.287079452,,15.91882416,,6.69E-33,15.61638593,0.228184404,0.074253831,6.00E-12,0
2.287079452,-0.189724271,0.627595964,0,2.00866453,2.287079452,,15.91882416,,6.69E-33,15.61638593,0.228184404,0.074253831,6.00E-12,0
2.287079452,-0.189724271,0.627595964,0,2.00866453,2.287079452,,15.91882416,,6.69E-33,15.61638593,0.228184404,0.074253831,6.00E-12,0
2.287079452,-0.189724271,0.627595964,0,2.00866453,2.287079452,,15.91882416,,6.69E-33,15.61638593,0.228184404,0.074253831,6.00E-12,0
2.287079452,-0.189724271,0.627595964,0,2.00866453,2.287079452,,15.91882416,,6.69E-33,15.61638593,0.228184404,0.074253831,6.00E-12,0
2.287079452,-0.189724271,0.627595964,0,2.00866453,2.287079452,,15.91882416,,6.69E-33,15.61638593,0.228184404,0.074253831,6.00E-12,0
2.287079452,-0.189724271,0.627595964,0,2.00866453,2.287079452,,15.91882416,,6.69E-33,15.61638593,0.228184404,0.074253831,6.00E-12,0
2.287079452,-0.189724271,0.627595964,0,2.00866453,2.287079452,,15.91882416,,6.69E-33,15.61638593,0.228184404,0.074253831,6.00E-12,0
2.287079452,-0.189724271,0.627595964,0,2.00866453,2.287079452,,15.91882416,,6.69E-33,15.61638593,0.228184404,0.074253831,6.00E-12,0
2.287079452,-0.189724271,0.627595964,0,2.00866453,2.287079452,,15.91882416,,6.69E-33,15.61638593,0.228184404,0.074253831,6.00E-12,0
2.287079452,-0.189724271,0.627595964,0,2.00866453,2.287079452,,15.91882416,,6.69E-33,15.61638593,0.228184404,0.074253831,6.00E-12,0
2.287079452,-0.189724271,0.627595964,0,2.00866453,2.287079452,,15.91882416,,6.69E-33,15.61638593,0.228184404,0.074253831,6.00E-12,0
2.287079452,-0.189724271,0.627595964,0,2.00866453,2.287079452,,15.91882416,,6.69E-33,15.61638593,0.228184404,0.074253831,6.00E-12,0
2.287079452,-0.189698527,0.627533714,0,2.008626714,2.287079452,,17.18108435,,2.75E-11,16.58126079,0.525556711,0.074265117,1.73E-06,0
2.287079452,-0.189661314,0.627443705,0,2.008571861,2.287079452,,18.84783229,,1.74E-08,17.84223548,0.931191332,0.074396054,9.41E-06,0
2.287079452,-0.189626907,0.627360428,0,2.008520748,2.287079452,,20.05979421,,2.46E-07,18.72594007,1.259076336,0.074755669,2.19E-05,0
2.287079452,-0.189609578,0.627318374,0,2.008494152,2.287079452,,19.96157107,,1.47E-06,18.56725858,1.318826511,0.075454894,2.96E-05,0
2.287079452,-0.189623603,0.627352034,0,2.008512852,2.287079452,,17.71344012,,5.77E-06,16.73832494,0.898481947,0.076608422,1.90E-05,0
2.287079452,-0.189683256,0.627495899,0,2.008597625,2.287079452,,16.61536264,,1.74E-05,15.7289823,0.808012557,0.078337172,1.32E-05,0
